parent,child,relationshiptype
Node1082,Node1361,Star
Node248,Node1309,R
Node1294,Node1187,R
Node504,Node1362,M
Node664,Node1363,M
Node449,Node1364,M
Node312,Node1365,M
Node731,Node1287,E
Node799,Node1366,O
Node1258,Node1314,E
Node1264,Node1288,E
Node148,Node1359,E
Node702,Node1221,R
Node193,Node1354,O
Node803,Node1367,Star
Node57,Node1368,A
Node1230,Node1184,E
Node664,Node1116,O
Node93,Node1369,O
Node1053,Node1155,R
Node631,Node1370,M
Node1064,Node1371,Star
Node428,Node1372,A
Node679,Node1373,A
Node51,Node1335,E
Node298,Node1185,E
Node313,Node1374,A
Node677,Node983,E
Node816,Node1375,O
Node289,Node1376,Star
Node296,Node1260,E
Node164,Node1118,E
Node856,Node1339,E
Node1244,Node1377,Star
Node1237,Node1378,A
Node384,Node1369,R
Node491,Node1379,Star
Node1286,Node1380,A
Node717,Node1381,A
Node1232,Node1360,O
Node57,Node1382,A
Node442,Node1383,O
Node63,Node1145,E
Node369,Node1171,O
Node1117,Node1384,M
Node882,Node1385,O
Node280,Node1368,R
Node1232,Node1355,O
Node270,Node1373,E
Node1059,Node1386,Star
Node92,Node1366,R
Node866,Node1338,R
Node746,Node1306,O
Node1377,Node1371,R
Node1237,Node932,R
Node161,Node1387,M
Node1225,Node1192,R
Node1031,Node1239,O
Node685,Node1326,E
Node720,Node1388,O
Node956,Node1280,E
Node940,Node1346,O
Node976,Node1349,R
Node460,Node1115,R
Node34,Node1389,Star
Node199,Node1390,A
Node517,Node1386,E
Node314,Node1391,A
Node562,Node1384,E
Node1268,Node1302,E
Node119,Node1340,E
Node637,Node1392,Star
Node708,Node1253,O
Node1237,Node1289,R
Node1254,Node1327,R
Node695,Node1350,R
Node739,Node1393,Star
Node530,Node1394,Star
Node621,Node1248,R
Node1392,Node1395,A
Node723,Node1396,A
Node1065,Node1397,Star
Node980,Node1329,R
Node1049,Node1379,E
Node1149,Node1398,Star
Node166,Node1399,O
Node991,Node1400,O
Node837,Node1159,R
Node1167,Node1381,E
Node1150,Node1401,O
Node231,Node1268,R
Node1286,Node1235,E
Node432,Node1402,M
Node265,Node1403,Star
Node88,Node1257,E
Node1091,Node1316,R
Node212,Node1404,A
Node1338,Node1322,R
Node774,Node1353,E
Node814,Node1244,O
Node1007,Node1300,E
Node456,Node1405,Star
Node1314,Node1355,R
Node26,Node1347,O
Node1307,Node1364,R
Node79,Node1406,A
Node95,Node1407,Star
Node1067,Node1375,O
Node1001,Node1408,A
Node616,Node1409,O
Node227,Node1378,E
Node797,Node1410,Star
Node544,Node1411,Star
Node1271,Node1399,O
Node1273,Node1412,A
Node1249,Node1388,E
Node1126,Node1413,O
Node516,Node1414,O
Node1327,Node1395,O
Node300,Node1397,O
Node1207,Node1356,E
Node1116,Node1281,O
Node474,Node1415,M
Node981,Node1416,A
Node1342,Node1282,R
Node1408,Node1341,E
Node29,Node1417,Star
Node137,Node1264,E
Node1091,Node1418,Star
Node374,Node1220,E
Node487,Node1419,Star
Node332,Node1332,O
Node172,Node1053,R
Node1213,Node1420,Star
Node1098,Node1418,R
Node271,Node1324,E
Node332,Node1390,O
Node589,Node1421,A
Node368,Node1290,O
Node346,Node1422,Star
Node948,Node1398,E
Node24,Node1423,O
Node675,Node1263,R
Node790,Node1424,Star
Node667,Node1351,E
Node169,Node1261,E
Node1284,Node1425,A
Node1407,Node1041,R
Node1075,Node1286,R
Node765,Node1331,E
Node1369,Node1392,O
Node877,Node1426,Star
Node662,Node1427,A
Node601,Node1406,E
Node1250,Node1315,E
Node355,Node1191,E
Node861,Node1428,Star
Node108,Node1399,R
Node798,Node1385,E
Node655,Node1253,O
Node778,Node1420,E
Node622,Node1429,M
Node316,Node1352,E
Node574,Node1425,E
Node85,Node1430,Star
Node178,Node1276,E
Node705,Node1328,E
Node546,Node1431,M
Node21,Node1432,Star
Node1032,Node1417,R
Node1212,Node1433,A
Node266,Node1411,O
Node472,Node1427,R
Node391,Node1319,R
Node1331,Node1415,O
Node1295,Node1434,A
Node298,Node1435,Star
Node667,Node1436,Star
Node840,Node1437,Star
Node1093,Node1438,M
Node60,Node1439,A
Node613,Node1440,A
Node1426,Node1441,O
Node693,Node1442,A
Node1323,Node1443,Star
Node5,Node1444,Star
Node878,Node1428,R
Node1339,Node1445,A
Node1314,Node1409,R
Node335,Node1446,M
Node688,Node1447,O
Node173,Node1448,A
Node240,Node1449,O
Node541,Node1450,A
Node1033,Node1451,M
Node314,Node1452,A
Node181,Node1439,R
Node247,Node1453,A
Node686,Node1435,O
Node334,Node1454,Star
Node344,Node1400,R
Node893,Node1455,A
Node1303,Node1456,A
Node107,Node1321,E
Node787,Node1377,E
Node326,Node1426,E
Node505,Node1424,R
Node982,Node1457,M
Node463,Node1458,Star
Node647,Node1297,E
Node1086,Node1374,E
Node1219,Node1284,O
Node1365,Node1407,R
Node1329,Node1091,E
Node336,Node1459,Star
Node994,Node1389,R
Node210,Node1460,Star
Node21,Node1461,Star
Node288,Node1448,R
Node1187,Node1430,R
Node322,Node1454,E
Node245,Node1423,R
Node232,Node1330,R
Node42,Node1462,Star
Node82,Node1463,A
Node709,Node1275,E
Node207,Node1464,M
Node569,Node1465,A
Node226,Node1466,O
Node1064,Node1467,Star
Node224,Node1468,Star
Node1405,Node1465,R
Node525,Node1469,O
Node161,Node1362,O
Node673,Node1451,E
Node1048,Node1394,O
Node438,Node1470,O
Node218,Node1344,E
Node777,Node1471,M
Node817,Node1472,M
Node1103,Node1250,R
Node560,Node1473,Star
Node701,Node1405,R
Node1200,Node1474,A
Node1355,Node1475,A
Node475,Node1469,E
Node809,Node1437,E
Node685,Node1476,O
Node743,Node1456,E
Node1202,Node1342,R
Node169,Node1477,O
Node1113,Node1431,E
Node1208,Node1343,O
Node1391,Node1401,O
Node962,Node1478,O
Node648,Node1336,R
Node1206,Node1479,Star
Node208,Node1357,E
Node312,Node1480,M
Node655,Node1365,O
Node767,Node1376,R
Node1006,Node1481,O
Node1134,Node1482,A
Node799,Node1396,R
Node145,Node1317,O
Node896,Node1476,R
Node1176,Node1470,R
Node648,Node1473,R
Node1209,Node1483,O
Node521,Node1299,R
Node413,Node1443,R
Node928,Node1460,E
Node545,Node1484,A
Node1225,Node1482,R
Node648,Node1471,R
Node96,Node1467,E
Node847,Node1445,R
Node635,Node1440,R
Node1391,Node1485,M
Node897,Node1433,E
Node667,Node1486,Star
Node1009,Node1487,Star
Node1164,Node1488,M
Node756,Node1489,A
Node537,Node1490,O
Node1372,Node1421,E
Node972,Node1464,R
Node1369,Node1491,M
Node1248,Node1492,A
Node930,Node1488,R
Node1330,Node1493,A
Node880,Node1494,M
Node959,Node1495,O
Node1261,Node1496,A
Node767,Node1419,R
Node1167,Node1497,O
Node181,Node1404,R
Node1309,Node1498,Star
Node1387,Node1283,O
Node560,Node1499,Star
Node1163,Node1500,O
Node359,Node1453,R
Node1375,Node1446,E
Node1227,Node1501,O
Node1393,Node1243,R
Node346,Node1502,Star
Node556,Node1501,E
Node954,Node1503,O
Node1429,Node1455,R
Node769,Node1504,Star
Node947,Node1505,A
Node1255,Node1358,R
Node758,Node1506,A
Node663,Node1507,M
Node236,Node1434,O
Node842,Node1494,E
Node632,Node1508,A
Node418,Node1461,O
Node1411,Node1459,R
Node824,Node1496,E
Node1017,Node1509,A
Node305,Node1506,O
Node172,Node1472,R
Node356,Node1510,Star
Node615,Node1511,O
Node404,Node1466,R
Node843,Node1485,R
Node1188,Node1502,R
Node764,Node1512,M
Node1289,Node1513,M
Node505,Node1441,R
Node1080,Node1509,R
Node142,Node1514,A
Node206,Node1258,R
Node209,Node1515,Star
Node469,Node1508,E
Node1178,Node1516,A
Node1122,Node1517,O
Node1048,Node1457,O
Node521,Node1518,Star
Node194,Node1497,E
Node188,Node1178,R
Node776,Node1513,E
Node62,Node1519,A
Node485,Node1520,O
Node220,Node1422,E
Node1159,Node1521,A
Node325,Node1479,R
Node666,Node1522,A
Node581,Node1523,O
Node345,Node1449,R
Node761,Node1524,Star
Node429,Node1491,E
Node852,Node1519,R
Node669,Node1525,A
Node843,Node1523,R
Node1463,Node1526,A
Node1306,Node1527,O
Node1521,Node1208,E
Node1481,Node1528,Star
Node612,Node1444,R
Node784,Node1436,E
Node1114,Node1529,O
Node438,Node1504,R
Node888,Node1393,E
Node302,Node1412,E
Node353,Node1530,Star
Node321,Node1531,M
Node597,Node1517,E
Node722,Node1532,O
Node180,Node1533,O
Node129,Node1534,Star
Node1310,Node1010,O
Node1218,Node1480,O
Node650,Node1535,O
Node1257,Node1489,R
Node1127,Node1413,E
Node226,Node1536,O
Node1337,Node1259,R
Node809,Node1528,E
Node1195,Node1537,Star
Node946,Node1538,O
Node263,Node1372,R
Node1114,Node1539,O
Node763,Node1337,E
Node1491,Node1442,O
Node808,Node1526,E
Node947,Node1540,A
Node232,Node1380,R
Node866,Node1102,R
Node963,Node1311,E
Node1409,Node1541,Star
Node614,Node1539,R
Node368,Node1511,O
Node194,Node1527,E
Node1053,Node1542,A
Node387,Node1543,A
Node282,Node1481,R
Node40,Node1544,Star
Node1428,Node1545,O
Node1231,Node1475,O
Node795,Node1546,Star
Node545,Node1478,E
Node1147,Node1505,E
Node866,Node1547,O
Node1244,Node1540,E
Node356,Node1548,Star
Node550,Node1403,R
Node601,Node1512,E
Node823,Node1507,E
Node873,Node1549,A
Node1453,Node1550,Star
Node1166,Node1535,E
Node1010,Node1551,O
Node71,Node1552,O
Node538,Node1493,R
Node578,Node1548,E
Node1202,Node1522,R
Node1301,Node1546,O
Node1519,Node1383,R
Node252,Node1553,A
Node1019,Node1549,E
Node726,Node1554,A
Node1504,Node1555,M
Node1155,Node1458,R
Node914,Node1556,O
Node1154,Node1308,R
Node1296,Node1557,A
Node1053,Node1447,R
Node1377,Node1474,R
Node1452,Node1429,E
Node216,Node1391,R
Node50,Node1483,E
Node995,Node1375,E
Node277,Node1538,E
Node948,Node1558,Star
Node639,Node1520,E
Node413,Node1559,A
Node970,Node1175,R
Node1200,Node1524,R
Node736,Node1477,R
Node397,Node1560,M
Node1423,Node1561,O
Node1190,Node1438,E
Node1151,Node1562,A
Node99,Node1563,Star
Node1360,Node1564,O
Node370,Node1565,A
Node1425,Node1566,O
Node360,Node1567,Star
Node1276,Node1530,O
Node117,Node1568,Star
Node586,Node1553,R
Node1217,Node1450,R
Node1252,Node1382,R
Node150,Node1525,E
Node651,Node1569,Star
Node1338,Node1348,R
Node1330,Node1570,A
Node393,Node1571,A
Node354,Node1462,E
Node1337,Node1572,A
Node526,Node1559,E
Node871,Node1487,R
Node984,Node1573,Star
Node942,Node1574,Star
Node297,Node1569,O
Node636,Node1575,A
Node735,Node1363,E
Node190,Node1290,E
Node494,Node1361,O
Node1443,Node1555,O
Node1364,Node1499,R
Node450,Node1576,Star
Node1432,Node1543,R
Node415,Node1577,A
Node49,Node1558,R
Node308,Node1578,O
Node1236,Node1579,Star
Node656,Node1580,O
Node795,Node1387,R
Node772,Node1515,E
Node1350,Node1570,O
Node650,Node1532,R
Node1485,Node1581,Star
Node331,Node1547,E
Node1306,Node1545,R
Node1493,Node1582,Star
Node1157,Node1468,E
Node921,Node1583,Star
Node734,Node1584,O
Node994,Node1585,Star
Node380,Node1564,E
Node64,Node1581,R
Node196,Node1521,E
Node1457,Node1586,Star
Node983,Node1587,O
Node171,Node1588,O
Node99,Node1253,E
Node439,Node1561,E
Node1522,Node1303,R
Node1011,Node1367,E
Node603,Node1589,Star
Node84,Node1544,E
Node1026,Node1580,E
Node1144,Node1590,O
Node1032,Node1591,A
Node999,Node1592,Star
Node960,Node1593,A
Node718,Node1500,R
Node845,Node1594,A
Node1494,Node1533,E
Node1001,Node1575,R
Node572,Node1595,Star
Node547,Node1596,M
Node1069,Node1370,E
Node1575,Node1590,R
Node1531,Node1597,M
Node1169,Node1598,O
Node603,Node1452,E
Node326,Node1599,A
Node235,Node1600,Star
Node917,Node1601,O
Node562,Node1602,O
Node1040,Node1603,A
Node49,Node1604,A
Node1138,Node1531,R
Node698,Node1567,E
Node1120,Node1592,R
Node707,Node1554,O
Node836,Node1402,E
Node728,Node1588,R
Node619,Node1605,A
Node582,Node1541,R
Node310,Node1606,O
Node1535,Node1607,A
Node857,Node1414,R
Node275,Node1463,R
Node1152,Node1536,E
Node917,Node1598,R
Node71,Node1495,E
Node1025,Node1608,A
Node472,Node1589,R
Node68,Node1600,R
Node253,Node1609,A
Node149,Node1117,E
Node1092,Node1416,R
Node1457,Node1608,E
Node597,Node1318,E
Node519,Node1610,M
Node501,Node1611,Star
Node134,Node1583,R
Node1333,Node1612,Star
Node1265,Node1511,R
Node1417,Node1573,R
Node376,Node1601,E
Node1197,Node1613,O
Node950,Node1574,R
Node324,Node1614,O
Node579,Node1550,R
Node1004,Node1615,O
Node318,Node1408,O
Node1549,Node1616,Star
Node1548,Node1617,Star
Node1246,Node1618,O
Node328,Node1619,A
Node426,Node1620,M
Node1188,Node1542,R
Node968,Node1621,O
Node1142,Node1614,R
Node538,Node1622,O
Node1108,Node1597,E
Node1484,Node1623,A
Node542,Node1624,M
Node1487,Node1609,E
Node218,Node1625,O
Node319,Node1593,R
Node517,Node1626,O
Node694,Node1627,Star
Node1478,Node1492,E
Node509,Node1628,A
Node1292,Node1629,A
Node134,Node1630,Star
Node1380,Node1631,A
Node199,Node1628,R
Node184,Node1632,O
Node1605,Node1607,E
Node1254,Node1432,R
Node1367,Node1633,O
Node459,Node1595,R
Node1063,Node1634,O
Node1117,Node1635,M
Node443,Node1636,A
Node1188,Node1637,A
Node569,Node1219,E
Node1357,Node1572,E
Node544,Node1518,R
Node1464,Node1615,E
Node1633,Node1638,O
Node648,Node1639,A
Node1621,Node1633,E
Node538,Node1640,O
root,Node1641,M
Node268,Node1537,E
Node953,Node1642,A
Node797,Node1643,Star
Node321,Node1610,O
Node1025,Node1529,R
Node291,Node1644,M
Node1351,Node1602,E
Node254,Node1551,E
Node1434,Node1645,Star
Node701,Node1619,R
Node476,Node1410,E
Node368,Node1646,M
Node962,Node1604,E
Node151,Node1637,O
Node1077,Node1639,R
Node1092,Node1647,O
Node765,Node1599,E
Node890,Node1648,Star
Node1266,Node1634,E
Node56,Node1649,O
Node1549,Node1613,R
Node1121,Node1650,A
Node587,Node1649,R
Node472,Node1514,R
Node930,Node1651,A
Node1476,Node1652,Star
Node1579,Node1653,M
Node1515,Node1620,O
Node1085,Node1650,E
Node1350,Node1654,M
Node649,Node1618,R
Node705,Node1655,Star
Node932,Node1656,O
Node290,Node1577,R
Node385,Node1510,R
Node773,Node1647,R
Node767,Node1657,Star
Node1133,Node1658,A
Node191,Node1659,O
Node516,Node1660,O
Node196,Node1661,O
Node1121,Node1644,R
Node1134,Node1662,A
Node952,Node1310,O
Node1263,Node1663,O
Node369,Node1621,O
Node317,Node1627,O
Node326,Node1624,E
Node949,Node1664,Star
Node1540,Node1665,O
Node95,Node1641,R
Node1288,Node1486,R
Node780,Node1666,A
Node559,Node1667,Star
Node682,Node1668,O
Node1400,Node1631,R
Node1396,Node1605,R
Node608,Node1669,O
Node1191,Node1622,E
Node882,Node1670,O
Node1632,Node1671,Star
Node1109,Node1636,E
Node882,Node1498,E
Node62,Node1672,A
Node338,Node1660,E
Node680,Node1665,R
Node671,Node1638,R
Node1569,Node1560,R
Node1646,Node1640,E
Node289,Node1643,R
Node509,Node1651,E
Node1229,Node1673,O
Node1277,Node1565,O
Node1557,Node1674,Star
Node1667,Node1675,Star
Node1098,Node1676,O
Node893,Node1677,A
Node1121,Node1677,R
Node1633,Node1661,R
Node1333,Node1678,Star
Node88,Node1679,A
Node1158,Node1680,O
Node1213,Node1611,E
Node327,Node1681,Star
Node1016,Node1682,Star
Node817,Node1679,O
Node869,Node1656,R
Node548,Node1556,R
Node203,Node1683,Star
Node1626,Node1684,Star
Node789,Node1685,O
Node69,Node1642,R
Node1315,Node1552,O
Node148,Node1686,A
Node281,Node1687,M
Node281,Node1680,O
Node1057,Node1688,Star
Node999,Node1689,Star
Node1417,Node1534,R
Node1167,Node1663,E
Node655,Node1690,M
Node97,Node1691,A
Node630,Node1692,O
Node1134,Node1688,E
Node124,Node1693,M
Node503,Node1694,O
Node1465,Node1594,E
Node98,Node1652,R
Node174,Node1683,E
Node250,Node1695,O
Node136,Node1696,Star
Node1259,Node1697,M
Node1145,Node1698,O
Node1523,Node1699,M
Node471,Node1603,E
Node1051,Node1700,O
Node1418,Node1701,A
Node1413,Node1701,R
Node349,Node1702,A
Node1028,Node1703,M
Node648,Node1704,A
Node399,Node1705,Star
Node1002,Node1706,A
Node1629,Node1691,R
Node1601,Node1707,Star
Node1028,Node1689,O
Node85,Node1671,E
Node1317,Node1685,R
Node214,Node1484,R
Node1483,Node1668,R
Node1528,Node1708,Star
Node529,Node1709,A
Node1228,Node1710,O
Node1328,Node1711,A
Node323,Node1645,R
Node249,Node1712,M
Node1257,Node1713,Star
Node981,Node1714,A
Node445,Node1696,R
Node542,Node1715,M
Node556,Node1694,E
Node1590,Node1716,M
Node1105,Node1632,E
Node986,Node1717,Star
Node483,Node1682,E
Node1433,Node1718,O
Node50,Node1719,O
Node189,Node1503,E
Node1399,Node1720,M
Node320,Node1629,R
Node1147,Node1721,A
Node58,Node1722,A
Node987,Node1587,E
Node968,Node1711,R
Node169,Node1723,O
Node1393,Node1724,A
Node271,Node1490,E
Node1250,Node1719,E
Node192,Node1725,A
Node1630,Node1566,R
Node220,Node1596,E
Node518,Node1726,A
Node210,Node1579,R
Node796,Node1692,E
Node65,Node1727,A
Node1461,Node1676,R
Node1549,Node1725,R
Node1057,Node1582,E
Node583,Node1718,R
Node586,Node1728,A
Node168,Node1729,A
Node1404,Node1695,E
Node1596,Node1730,O
Node735,Node1731,A
Node1709,Node1732,A
Node419,Node1712,R
Node1323,Node1669,E
Node1147,Node1733,A
Node286,Node1623,R
Node484,Node1707,O
Node963,Node1659,E
Node1436,Node1702,R
Node1253,Node1700,E
Node680,Node1703,R
Node1648,Node1734,Star
Node1444,Node1726,E
Node1508,Node1708,E
Node154,Node1735,O
Node338,Node1734,E
Node478,Node1672,O
Node1145,Node1721,E
Node420,Node1693,R
Node788,Node1736,A
Node670,Node1737,A
Node1429,Node1612,R
Node903,Node1738,A
Node1638,Node1699,R
Node112,Node1715,R
Node891,Node1690,O
Node1703,Node1739,O
Node899,Node1733,R
Node1735,Node1653,R
Node1187,Node1657,R
Node147,Node1738,R
Node792,Node1552,E
Node1606,Node1737,R
Node822,Node1740,A
Node1187,Node1741,A
Node315,Node1673,R
Node725,Node1722,E
Node575,Node1742,A
Node177,Node1678,R
Node1549,Node1743,Star
Node240,Node1744,O
Node1388,Node1742,R
Node152,Node1745,M
Node430,Node1576,E
Node1689,Node1746,O
Node1216,Node1747,Star
Node262,Node1748,O
Node26,Node1749,M
Node728,Node1686,R
Node953,Node1750,A
Node1186,Node1751,A
Node100,Node1752,Star
Node109,Node1705,O
Node459,Node1753,A
Node1171,Node1754,Star
Node1353,Node1745,O
Node1141,Node1755,Star
Node678,Node1756,Star
Node400,Node1749,R
Node1168,Node1401,R
Node918,Node1757,Star
Node1755,Node1740,R
Node1319,Node1621,R
Node447,Node1758,A
Node488,Node1729,E
Node1134,Node1758,E
Node1308,Node1675,R
Node955,Node1724,R
Node497,Node1759,A
Node1291,Node1760,A
Node1317,Node1748,R
Node719,Node1516,O
Node1503,Node1714,E
Node946,Node1706,E
Node519,Node1741,O
Node593,Node1704,R
Node591,Node1756,R
Node593,Node1716,R
Node1492,Node1744,R
Node806,Node1728,R
Node1326,Node1755,O
Node1266,Node1761,A
Node1232,Node1762,M
Node369,Node1763,M
Node1532,Node1674,E
Node87,Node1654,E
Node1686,Node1664,E
Node1643,Node1746,R
Node65,Node1764,A
Node1036,Node1765,M
Node1458,Node1766,O
Node917,Node1710,R
Node191,Node1767,O
Node581,Node1752,R
Node1136,Node1768,O
Node461,Node1769,A
Node366,Node1736,E
Node1245,Node1563,R
Node92,Node1770,Star
Node1681,Node1771,Star
Node1292,Node1772,A
Node1681,Node1750,R
Node73,Node1586,R
Node1675,Node1773,Star
Node507,Node1774,M
Node1060,Node1775,O
Node1561,Node1776,O
Node850,Node1777,A
Node1161,Node1720,R
Node702,Node1778,A
Node1368,Node1779,Star
Node556,Node1780,O
Node342,Node1768,E
Node71,Node1781,O
Node243,Node1606,R
Node336,Node1646,R
Node1097,Node1782,Star
Node820,Node1743,R
Node1215,Node1571,R
Node180,Node1625,R
Node1666,Node1783,Star
Node1441,Node1781,E
Node464,Node1784,O
Node1004,Node1785,O
Node1024,Node1667,R
Node1220,Node1754,E
Node1241,Node1658,O
Node839,Node1687,E
Node570,Node1784,R
Node990,Node1786,M
Node1210,Node1787,A
Node1748,Node1648,R
Node153,Node1731,E
Node650,Node1788,O
Node880,Node1730,O
Node1199,Node1584,E
Node108,Node1789,A
Node666,Node1782,R
Node804,Node1790,A
Node390,Node1791,Star
Node1475,Node1730,O
Node19,Node1792,O
Node1661,Node1793,Star
Node1143,Node1698,R
Node857,Node1794,O
Node717,Node1795,A
Node79,Node1723,E
Node1736,Node1762,E
Node354,Node1796,Star
Node732,Node1792,R
Node323,Node1787,R
Node163,Node1785,O
Node317,Node1763,O
Node1310,Node1797,M
Node1566,Node1562,R
Node1019,Node1793,E
Node1737,Node1786,E
Node594,Node1798,O
Node1757,Node1760,E
Node638,Node1626,O
Node557,Node1799,A
Node899,Node1800,Star
Node1453,Node1772,R
Node1642,Node1681,R
Node571,Node1666,R
Node1323,Node1801,Star
Node1107,Node1713,E
Node943,Node1730,R
Node924,Node1776,R
Node1520,Node1802,O
Node1565,Node1803,Star
Node609,Node1709,E
Node321,Node1767,O
Node1550,Node1804,A
Node1624,Node1591,O
Node1592,Node1805,Star
Node139,Node1791,R
Node60,Node1794,R
Node77,Node1797,E
Node1375,Node1806,Star
Node565,Node1616,E
Node465,Node1807,M
Node1028,Node1766,O
Node131,Node1808,O
Node1397,Node1809,O
Node1749,Node1802,O
Node615,Node1807,E
Node407,Node1765,O
Node385,Node1732,R
Node1369,Node1809,O
Node1756,Node1790,O
Node795,Node1801,R
Node1593,Node1789,R
Node556,Node1810,O
Node488,Node1778,E
Node1557,Node1811,Star
Node1415,Node1805,R
Node1256,Node1811,E
Node255,Node1809,E
Node1221,Node1798,R
Node1689,Node1812,O
Node824,Node1662,E
Node1332,Node1813,Star
Node137,Node1717,E
Node205,Node1814,A
Node579,Node1815,O
Node228,Node1777,E
Node116,Node1816,Star
Node954,Node1817,O
Node724,Node1813,O
Node1483,Node1818,A
Node738,Node1819,O
Node1366,Node1820,M
Node652,Node1816,R
Node347,Node1821,M
Node726,Node1796,E
Node1668,Node1773,O
Node374,Node1822,O
Node1669,Node1810,E
Node1167,Node1785,E
Node544,Node1823,Star
Node1767,Node1824,Star
Node485,Node1803,R
Node1320,Node1635,E
Node301,Node1825,A
Node409,Node1771,R
Node718,Node1783,R
Node330,Node1826,Star
Node1051,Node1827,O
Node393,Node1828,A
Node1168,Node1739,R
Node978,Node1821,R
Node1166,Node1829,Star
Node547,Node1774,O
Node606,Node1830,O
Node1044,Node1831,Star
Node1278,Node1832,O
Node1653,Node1833,O
Node1451,Node1630,E
Node1168,Node1761,R
Node1291,Node1834,A
Node1056,Node1835,O
Node973,Node1836,M
Node501,Node1837,Star
Node843,Node1838,Star
Node535,Node1835,E
Node466,Node1839,O
Node92,Node1838,R
Node516,Node1557,E
Node201,Node1834,R
Node1352,Node1578,E
Node300,Node1840,M
Node485,Node1837,R
Node160,Node1841,M
Node1297,Node1697,E
Node1142,Node1842,Star
Node963,Node1769,E
Node479,Node1843,A
Node1603,Node1844,O
Node1803,Node1845,O
Node1072,Node1825,R
Node1775,Node1845,R
Node156,Node1846,O
Node596,Node1846,E
Node278,Node1804,R
Node242,Node1764,R
Node1507,Node1847,Star
Node1567,Node1847,R
Node281,Node1848,M
Node817,Node1849,M
Node1802,Node1820,E
Node890,Node1850,Star
Node457,Node1851,O
Node1626,Node1852,Star
Node1160,Node1853,Star
Node1212,Node1854,A
Node1687,Node1751,R
Node1776,Node1832,E
Node1114,Node1840,E
Node1108,Node1855,O
Node634,Node1856,O
Node1294,Node1857,A
Node1282,Node1815,E
Node427,Node1858,Star
Node248,Node1859,A
Node505,Node1727,R
Node764,Node1766,O
Node1078,Node1617,R
Node1756,Node1860,M
Node1380,Node1802,E
Node1751,Node1759,R
Node714,Node1568,R
Node1237,Node1831,R
Node800,Node1848,E
Node1137,Node1819,R
Node901,Node1828,O
Node519,Node1850,O
Node708,Node1861,M
Node620,Node1862,O
Node1619,Node1770,R
Node269,Node1863,A
Node283,Node1864,M
Node1278,Node1818,E
Node936,Node1824,E
Node517,Node1655,E
Node1034,Node1865,M
Node1580,Node1859,R
Node1746,Node1866,A
Node991,Node1861,E
Node1282,Node1867,A
Node1123,Node1868,A
Node1176,Node1869,Star
Node645,Node1753,E
Node623,Node1779,E
Node839,Node1814,E
Node1735,Node1853,R
Node1225,Node1870,Star
Node823,Node1871,O
Node1616,Node1856,E
Node276,Node1872,O
Node859,Node1873,M
Node1818,Node1830,R
Node1410,Node1844,R
Node1548,Node1823,E
Node1851,Node1872,R
Node16,Node1874,A
Node1213,Node1747,E
Node1682,Node1843,R
Node602,Node1806,E
Node1299,Node1875,A
Node1457,Node1876,Star
Node1412,Node1877,M
Node638,Node1864,O
Node1047,Node1808,O
Node462,Node1878,O
Node1667,Node1684,R
Node588,Node1788,E
Node553,Node1874,R
Node1737,Node1875,E
Node399,Node1879,Star
Node1335,Node1880,Star
Node717,Node1826,R
Node1742,Node1881,A
Node1614,Node1799,O
Node496,Node1808,R
Node1263,Node1882,O
Node202,Node1757,E
Node197,Node1775,E
Node498,Node1883,A
Node1627,Node1884,A
Node1550,Node1842,E
Node624,Node1827,O
Node799,Node1851,R
Node208,Node1839,E
Node955,Node1862,R
Node1217,Node1885,Star
Node375,Node1836,E
Node1676,Node1870,E
Node228,Node1871,E
Node1236,Node1886,Star
Node304,Node1887,O
Node327,Node1878,R
Node1698,Node1863,E
Node1519,Node1888,O
Node861,Node1889,Star
Node1311,Node1817,O
Node721,Node1854,E
Node1025,Node1890,A
Node1622,Node1670,O
Node1871,Node1891,Star
Node1757,Node1892,O
Node1615,Node1841,R
Node192,Node1893,A
Node748,Node1876,E
Node832,Node1829,R
Node1844,Node1888,R
Node964,Node1885,E
Node977,Node1894,A
Node1481,Node1895,Star
Node1273,Node1896,A
Node818,Node1892,R
Node1481,Node1897,Star
Node858,Node1883,E
Node1326,Node1898,M
Node225,Node1899,M
Node1583,Node1857,E
Node880,Node1795,O
Node521,Node1894,R
Node307,Node1900,M
Node1193,Node1901,M
Node541,Node1902,A
Node1749,Node1903,M
Node800,Node1865,E
Node1065,Node1904,Star
Node264,Node1881,E
Node308,Node1905,O
Node1857,Node1906,A
Node722,Node1907,O
Node1516,Node1908,A
Node1349,Node1909,A
Node637,Node1910,Star
Node788,Node1906,E
Node1287,Node1911,Star
Node1216,Node1912,Star
Node789,Node1903,E
Node1187,Node1913,A
Node896,Node1849,R
Node525,Node1912,R
Node1295,Node1914,A
Node845,Node1890,E
Node643,Node1812,E
Node1440,Node1822,O
Node950,Node1915,A
Node864,Node1911,O
Node1072,Node1916,Star
Node1075,Node1895,R
Node1425,Node1917,O
Node809,Node1918,A
Node876,Node1766,R
Node1062,Node1919,Star
Node1693,Node1920,O
Node995,Node1921,A
Node1136,Node1833,E
Node89,Node1922,A
Node1094,Node1817,R
Node1207,Node1923,Star
Node746,Node1924,M
Node1501,Node1735,R
Node409,Node1925,Star
Node1508,Node1926,Star
Node1736,Node1927,Star
Node294,Node1928,O
Node1687,Node1929,Star
Node550,Node1930,Star
Node1558,Node1931,O
